id	E17.5KO1	E17.5KO2	E17.5KO3	E17.5WT1	E17.5WT2	E17.5WT3
1415998_at	12.33149381	12.28317135	12.26627909	12.27266117	11.86773818	11.94352777
1415999_at	8.455449235	8.737106001	8.370810485	8.153663484	9.025997248	8.616249971
1416000_a_at	13.71459913	13.68133025	13.75000157	13.5975139	13.49464348	13.43309607
1416001_a_at	7.155476212	7.069708836	7.034894374	9.015597324	6.948449587	8.213096523
1416002_x_at	8.621239736	8.791313962	8.794363361	8.144703951	8.536607461	8.088067135
1416003_at	6.748695205	6.319473112	5.561400516	6.149559857	6.077140421	7.203826662
1416004_at	11.73025021	11.59938753	11.71610609	11.86282344	11.93422896	11.95461934
1416005_at	11.12170851	10.95393249	11.07579654	11.20288522	11.26067513	11.01790748
1416006_at	11.07078867	11.12860994	11.05389973	10.96995251	11.41385011	11.24634408
1416007_at	11.39476181	11.39222458	11.5688613	11.44655928	11.18290337	11.44478771
1416008_at	10.38592453	10.2352214	10.51761829	10.49711593	10.60249279	10.59771883
1416009_at	12.18685115	12.11108023	12.15673691	11.75405732	11.83182712	11.98160925
1416010_a_at	10.40830443	10.38350844	10.43426617	10.33630295	10.598174	10.66341374
1416011_x_at	10.31384435	10.4648508	10.27116166	10.44936989	10.37776209	10.38332853
1416012_at	8.287920509	8.341927046	8.320931409	8.391274118	8.026435789	8.024227836
1416013_at	10.66541479	10.54147461	10.34545354	10.67707491	10.42022978	10.09919408
1416014_at	10.51791615	10.37753172	10.69112348	10.27396175	10.55922521	10.63567529
1416015_s_at	11.46883904	11.45383918	11.73584102	11.34609917	11.43470952	11.53115422
1416016_at	8.183360622	8.304772499	8.336110304	8.046559816	7.733887148	8.268996363
1416017_at	9.652868061	9.652676789	9.77428865	9.670176232	10.09063794	10.0556766
1416018_at	10.37279408	10.03220409	10.44476779	9.761203476	10.15634993	9.965930306
1416019_at	9.195394962	8.760025506	8.889785	8.774358866	8.686630939	8.810708526
1416020_a_at	12.31130991	12.22205348	12.36325014	12.52578313	12.30318802	12.15867348
1416021_a_at	15.43323672	15.43920555	15.39398577	15.22319064	15.3249502	15.22951262
1416022_at	15.3462304	15.41088793	15.33303424	14.87952315	14.84582512	14.58284669
1416023_at	8.589728452	8.72772963	8.391539673	8.95200633	8.858029757	9.030665361
1416024_x_at	12.88826193	12.95942685	13.11951969	13.01524463	13.03100849	12.96518458
1416025_at	6.444879988	4.26560873	5.353358125	4.374860731	3.430678625	1.898430375
1416026_a_at	14.67487254	14.758259	14.62864882	14.64626449	14.57948255	14.54816945
1416027_at	11.60828453	11.64008711	11.636051	11.43674213	11.35822496	11.38658382
1416028_a_at	11.70832413	11.68642921	11.73097852	12.14582565	11.84565226	11.84261246
1416029_at	10.96391075	10.97164055	10.87590001	9.816928803	9.678078279	9.952102723
1416030_a_at	11.1812541	11.17283185	11.23428968	11.22431163	11.32748965	11.37681599
1416031_s_at	10.45011152	10.51025842	10.7195107	10.55141985	10.61505975	10.60698287
1416032_at	9.500236477	9.368161402	9.813746391	9.775094367	9.996707311	9.748595235
1416033_at	5.085491429	6.296581087	5.952626769	7.110478443	6.615185205	6.117220885
1416034_at	13.48932044	13.32812214	13.35875459	12.99760161	12.60343938	12.30600495
1416035_at	10.7012933	10.81156734	10.79237483	9.388149609	9.72968412	9.778080275
1416036_at	11.64087222	11.53788803	11.71291258	11.69840823	11.55375838	11.61551509
1416037_a_at	12.92925004	12.82984467	12.96867041	13.00173424	12.81128092	12.93170181
1416038_at	9.913691009	9.833631487	9.64074903	9.955716799	9.784997886	9.748258923
1416039_x_at	9.763966192	9.850436306	10.00547005	9.696206908	9.831973804	10.40340589
1416040_at	5.915785763	4.750528586	5.012195575	3.565297024	4.768686909	1.161072677
1416041_at	11.08118062	10.86562964	11.06650072	10.25402597	10.195697	10.2169495
1416042_s_at	10.33777543	10.73765079	10.45074034	10.70465601	10.9175884	10.85028031
1416043_at	6.183604498	6.218007637	6.260910951	7.392460884	6.379714532	7.274691885
1416044_at	10.64492282	10.70609183	10.85183118	10.70397201	10.58529301	10.62956909
1416045_a_at	10.81990059	10.81283206	10.84209092	10.6875229	10.75494457	10.63730731
1416046_a_at	9.845401915	9.77282931	10.10170236	9.353451103	9.664667032	9.744037684
1416047_at	2.298327013	6.34662917	2.005906998	2.799345625	4.433265392	2.694410696
1416048_at	10.67294315	10.51604573	10.70370931	10.2615216	10.44204349	10.39613544
1416049_at	7.774888021	8.608213362	7.781073807	6.948463086	6.49872575	7.452992883
1416050_a_at	10.19793819	10.30018533	10.35783958	10.43268453	10.53284964	10.72188295
1416051_at	7.435039885	7.930691383	7.739920448	8.111544993	7.750466077	7.783590169
1416052_at	9.592179988	9.389075547	9.435628277	8.955161849	8.878710602	9.203597759
1416053_at	8.936352688	8.989000353	8.869902519	9.128669299	9.538779568	9.604174776
1416054_at	14.78887851	14.93613344	14.69938849	14.73939269	14.67128688	14.64333418
1416055_at	4.197894655	3.418735492	3.451635985	3.672560205	5.445475328	5.22568406
1416056_a_at	13.17948136	13.29523986	13.22538625	13.14598253	13.36387879	13.17292777
1416057_at	12.69638273	12.85467919	12.86443585	12.859778	12.71164077	12.6482399
1416058_s_at	13.34823201	13.43404615	13.50384835	13.59150084	13.53306431	13.52703795
1416059_at	10.68675264	10.95647404	10.68208867	10.94808648	10.34486869	10.60305873
1416060_at	10.69997325	10.78928192	10.946421	10.31452871	10.954788	11.10750746
1416061_at	9.993940477	10.16694553	10.13121278	10.05714099	9.981523058	10.37433099
1416062_at	7.618711047	8.507650156	7.361921298	8.660418346	8.18452829	8.468615168
1416063_x_at	4.525537625	3.232315078	4.090868792	1.576042725	2.373995563	1.243600073
1416064_a_at	13.43421661	13.53499079	13.46668479	13.41397084	13.58622797	13.48490783
1416065_a_at	10.51225371	10.52658811	10.70828154	10.36042907	10.68038923	11.04396395
1416066_at	12.60818203	12.58814386	12.45992871	12.20614722	11.97717763	11.89444828
1416067_at	9.742073144	9.760981307	9.866541318	11.23649391	11.18068608	11.03543655
1416068_at	11.47833437	11.57169062	11.57215836	11.51330688	11.46563881	11.40465371
1416069_at	11.47453985	11.55951557	11.29782516	10.44265011	10.25264532	10.48482327
1416070_a_at	9.260416632	9.771141866	9.543375795	9.174872531	9.30409511	9.313084235
1416071_at	10.21282393	10.35879143	10.24216695	10.11948015	9.972308052	9.777291535
1416072_at	11.36295594	11.48686955	11.62113697	11.86721483	12.06961635	12.11147281
1416073_a_at	10.14511888	10.00077526	10.0822662	10.16700683	10.21976095	10.08518586
1416074_a_at	15.28235843	15.3172372	15.25403971	15.12288955	15.20058325	15.12353794
1416075_at	9.297357711	9.017914205	9.112741059	9.118887159	9.048271999	9.035365249
1416076_at	9.924344842	9.94172646	9.987406328	10.46254403	10.4221594	10.36807048
1416077_at	8.603217008	8.101321212	7.549264444	8.208122803	7.773300287	7.546543478
1416078_s_at	10.6370291	10.34914636	10.43827224	10.73108908	10.59692362	10.64205791
1416079_a_at	11.25758488	11.1345373	11.28671725	11.13733463	10.96216535	10.87115453
1416080_at	8.309969274	8.393062161	8.401931944	8.01536188	8.621334509	8.098006648
1416081_at	9.758806797	9.615764557	9.66443628	9.512947484	8.778305677	9.145437957
1416082_at	13.8871609	13.80691617	13.8816756	13.77285117	13.71773395	13.73699449
1416083_at	12.34075201	12.2897971	12.4363752	12.23278472	12.37025563	12.42784414
1416084_at	9.605369649	9.384239167	9.196100411	9.462835385	9.315071648	9.377197809
1416085_s_at	11.85170451	11.7661454	11.73174227	12.07564297	11.96366898	12.07858536
1416086_at	9.147379944	9.162721847	9.248406009	9.333427934	9.277481434	9.445586662
1416087_at	10.45798789	10.60524695	10.73646914	10.75460622	10.57274424	10.35192013
1416088_a_at	14.66789169	14.71412058	14.70110366	14.45635237	14.46497214	14.35365079
1416089_at	14.60948836	14.72792908	14.51132846	14.58615275	14.60962944	14.53639218
1416090_at	12.02284332	11.93645175	12.06099405	12.14870449	12.22718908	12.2129551
1416091_at	10.27310528	10.12693268	10.2646737	10.1657135	10.66115468	10.48368242
1416092_a_at	10.92849591	10.80401256	10.90221127	10.80119839	11.04583661	10.98718579
1416093_a_at	10.78491257	10.91523672	10.78466142	10.68282115	10.83838576	10.96686386
1416094_at	10.88586817	11.04511159	11.03287508	10.45873915	10.6439677	10.74756585
1416095_x_at	11.29532816	11.4311277	11.50289135	11.4006849	11.53797221	11.53918768
1416096_at	9.506061248	9.67270895	9.529862516	9.748937336	9.615615416	9.122733456
1416097_at	7.553194554	7.380300766	6.699481402	6.64316097	6.644603456	6.884560429
1416098_at	5.979301882	5.414744913	5.274296133	6.944720488	6.89711582	3.972701494
1416099_at	14.77209145	14.86364237	14.75463608	14.65920498	14.76266894	14.7188811
1416100_at	12.30856026	12.29351837	12.35891958	12.48181177	12.32704029	12.20671789
1416101_a_at	11.17486044	11.00844803	11.08254168	11.55591504	11.30200228	12.0912092
1416102_at	12.23237559	11.8707097	11.82847201	11.90232089	11.88176398	11.82535477
1416103_at	10.10089293	9.808354621	9.986471514	9.825586738	10.93350548	10.85515227
1416104_at	9.76474235	9.825461325	9.87549431	9.60597535	9.543472828	9.713364485
1416105_at	10.56657273	9.904799937	10.42885606	10.2771645	10.40805678	10.9845653
1416106_at	9.902511717	9.890273545	9.997966758	9.594014589	9.520389484	9.535897194
1416107_at	5.439182586	6.653781771	6.018197728	7.302515281	7.949702187	7.169686511
1416108_a_at	11.67756785	11.54851564	11.84513144	11.54169422	11.8897035	11.93340614
1416109_at	10.86111417	10.72235526	10.90663601	11.49036202	11.37176395	11.19181207
1416110_at	10.21033919	10.11399096	10.1251797	10.21020084	10.15705839	10.03856604
1416111_at	6.236418721	6.614765881	6.677419736	6.889936268	5.945455734	6.913145285
1416112_at	12.03978531	12.00371438	12.00691706	12.22256101	12.21284186	12.0862075
1416113_at	10.75182887	11.02737553	11.13965056	10.65056894	11.16445463	10.59020496
1416114_at	11.77293325	11.62217842	11.97769397	12.07371523	12.16715291	12.45214062
1416115_at	9.759620057	9.749472001	9.558617419	9.900894922	9.816317213	9.895465143
1416116_at	7.8284895	8.023862925	7.545993266	7.305991296	7.714147866	7.879790781
1416117_at	7.050219693	7.331769572	7.410322752	7.501518509	7.453458091	6.900717208
1416118_at	10.85792034	10.73885459	10.62300219	10.76719371	10.92185824	10.81083375
1416119_at	14.48077734	14.47993689	14.4652732	13.82671311	13.92848916	13.73122252
1416120_at	10.28952829	10.20431504	10.2728449	10.75352903	10.58916899	10.44305563
1416121_at	12.52071506	12.51040158	12.6274701	12.66614025	12.69431224	12.81951558
1416122_at	12.7975883	12.75294861	13.06486285	13.23710366	13.56775719	13.49745817
1416123_at	8.962250974	8.503719904	8.773985305	9.185261216	6.860001825	8.466651095
1416124_at	8.128881762	8.061668489	8.300601958	8.551165452	8.268886684	8.225288695
1416125_at	11.33968985	11.03537156	11.15262457	10.85722233	10.77039389	10.54261925
1416126_at	9.559971001	9.083877944	9.406618602	9.083385626	9.344122794	9.264703647
1416127_a_at	10.9018916	11.17635284	10.74822928	10.67972425	10.28424838	10.56256291
1416128_at	8.760141994	7.308396217	8.521422417	8.408543176	8.509029334	8.552077727
1416129_at	10.66137345	10.68597379	10.53137	10.65890197	10.32356422	10.33517375
1416130_at	11.0320781	10.97925944	10.91862185	10.76299834	10.31602327	10.49525672
1416131_s_at	10.73240035	10.30479433	10.94310911	9.896180186	10.70065033	10.78520547
1416132_at	9.269877412	8.910410501	9.092471809	8.773332183	8.815510611	9.121684439
1416133_at	10.3526446	10.27038892	10.46645078	10.03639554	10.20028308	10.2192951
1416134_at	7.529869888	7.841422117	7.096451874	7.286018158	7.696130274	7.28621454
1416135_at	11.30680663	11.33824005	11.4575546	11.26035645	11.29023406	11.19815995
1416136_at	11.58840961	11.54631624	11.65390068	11.76208302	12.01143573	12.04055403
1416137_at	10.20249747	9.804455082	9.88899657	9.639722309	9.260388253	9.381744
1416138_at	12.23359062	12.18462028	12.06561692	11.93919391	11.51187926	11.25496843
1416139_at	6.508433254	7.50148493	6.671255463	6.410463922	5.254784462	5.986484773
1416140_a_at	10.91203093	10.86675535	10.88322829	10.94999067	10.84391738	10.93298786
1416141_a_at	15.0994658	15.29579099	15.00214874	15.25573066	15.17666331	15.09767221
1416142_at	10.8684772	11.24898535	10.99930056	10.62790931	11.13999166	11.12429509
1416143_at	12.86088015	12.84199503	12.97735561	12.84260914	13.08229127	13.03370934
1416144_a_at	12.47702366	12.37368183	12.61762967	12.13626064	12.66194735	12.5464596
1416145_at	12.50424049	12.46656399	12.43961445	12.64814557	12.54191432	12.49356467
1416146_at	11.63632644	11.59312644	11.92232068	11.802275	11.90209721	11.81217317
1416147_at	9.12406379	9.075933971	8.860327248	9.256046019	8.194195597	8.657234928
1416148_at	10.63694575	10.34955144	10.72913603	11.16059637	11.18107363	10.99282569
1416149_at	3.376951921	4.487748489	4.673025288	1.924058353	4.058194347	4.512297082
1416150_a_at	12.71833563	12.5981985	12.9004113	12.86115576	12.9380269	12.88561002
1416151_at	9.984750503	9.924808559	10.08709218	9.980219105	10.38925079	10.14823905
1416152_a_at	10.94667772	10.87467356	11.07571466	10.92397527	11.072676	11.12406657
1416153_at	11.97288865	12.00513547	12.08040783	12.18082057	12.01654095	11.98369871
1416154_at	5.75410528	5.697095126	5.746489556	5.908456386	6.135401496	3.339681169
1416155_at	11.01327016	10.99939882	11.07006423	11.30079822	11.35976006	11.26707775
1416156_at	12.26074871	12.39597177	12.33303803	11.85762411	11.96304136	12.14230952
1416157_at	9.219025972	9.343126497	8.878832458	8.922103273	8.147153234	9.00427842
1416158_at	8.412435701	7.776558375	8.963541926	7.861381767	8.971500525	9.168397375
1416159_at	9.213600052	9.445591819	9.191273977	9.143358856	9.051732198	9.561183756
1416160_at	7.283376153	6.202062043	6.634955341	7.016254328	6.220281332	6.622923705
1416161_at	12.7556042	12.49981035	12.69532013	12.27041436	12.75728303	12.88178989
1416162_at	10.03284962	10.31822269	10.07240438	10.23703149	10.13730477	10.38043953
1416163_at	10.73567066	10.84362673	10.46924597	10.55869351	10.7249024	10.37162421
1416164_at	10.26767801	10.25294646	10.3618686	10.17029732	10.60780824	10.76698907
1416165_at	10.16837064	10.15905146	9.903427193	9.430291024	9.665397293	9.577997693
1416166_a_at	11.04415774	10.19551807	11.10034997	10.46854047	10.95574271	10.88014809
1416167_at	11.75597285	11.73590694	12.04615236	11.99945355	12.2435007	12.27060537
1416168_at	12.35439513	12.28734114	12.54078206	12.55099371	12.70509594	12.96724787
1416169_at	4.240365325	5.988073008	1.984090662	5.464522888	2.502369144	5.125663793
1416170_at	11.02732707	11.10397013	11.19086569	10.97684645	11.12980794	10.97602304
1416171_at	10.63990459	10.69536592	10.78951353	10.82126679	10.98744882	10.95013704
1416172_at	10.47642994	10.45765155	10.42104415	10.29339984	10.06822643	9.890869632
1416173_at	8.053987335	8.171697985	8.336569511	8.0854605	7.918045257	7.576655806
1416174_at	8.988687256	8.567146832	8.942472356	8.651375392	9.471449044	8.882072
1416175_a_at	12.22723827	12.12581563	12.35868548	12.18356095	12.51282207	12.39673409
1416176_at	12.38324598	12.3721659	12.49514793	12.46435833	12.53620453	12.45682262
1416177_at	11.84010242	11.84863524	12.03008787	11.8150623	11.87188539	11.8272756
1416178_a_at	6.217247299	7.121726623	7.025994363	6.759429323	7.221749766	7.065682874
1416179_a_at	12.1938769	11.83369804	12.31743212	12.17186233	12.50426189	12.46242866
1416180_a_at	9.303380377	8.716466921	8.873945439	9.346757134	8.352748645	8.712581063
1416181_at	10.93835837	10.99487256	11.04389723	11.18421314	11.29822649	11.29391988
1416182_at	9.307889704	9.227450587	9.690921002	9.453710857	9.472259772	9.030341291
1416183_a_at	9.820807492	9.926230227	9.902258	10.2765179	10.32468562	10.15110101
1416184_s_at	11.13871726	11.50623397	11.4183643	10.67899881	10.94296786	10.89608545
1416185_a_at	12.00007414	11.89405062	12.15325294	11.92690056	12.03824076	12.19124693
1416186_at	10.69533777	10.38764504	10.90244216	10.06131958	10.66806734	10.63500022
1416187_s_at	11.47280133	11.15762478	11.53828216	10.9606774	11.47623312	11.46887951
1416188_at	7.838197147	6.685541246	6.719941732	9.469154755	8.842439574	8.709595809
1416189_a_at	12.11385934	12.12153388	12.26568174	11.90048513	12.30193554	12.17644902
1416190_a_at	9.4590485	9.914529233	9.618156118	9.452737593	9.664230648	9.563179956
1416191_at	10.34660502	10.54918076	10.34235048	10.44031496	10.03946298	9.892180927
1416192_at	8.615387249	9.105127307	8.941519979	8.465850255	8.617898176	8.582982833
1416193_at	2.851759156	3.56736541	6.245912934	5.762827731	4.716751311	5.848594158
1416194_at	9.02042984	8.81348463	9.371763702	9.706125797	9.461703291	9.967612779
1416195_at	9.147707752	9.292561311	9.007867296	9.201790465	9.036141434	9.035122248
1416196_at	5.486239037	3.028119249	5.588670753	2.952768333	4.18771657	4.585129471
1416197_at	11.284308	11.43452221	11.57772816	11.62792908	11.73975226	11.58895206
1416198_at	9.38445386	9.62466346	9.477100617	10.03155104	10.18397708	9.851873056
1416199_at	8.00828866	8.412607467	8.291389052	8.466360066	8.07415584	8.603828673
1416200_at	11.72715363	11.38832926	11.28349841	5.819895675	6.973522477	7.098587446
1416201_at	10.5074662	10.46886348	10.52487948	10.5186905	10.17597798	10.20904318
1416202_at	11.87563051	11.94806423	12.0345685	11.82627671	11.95842386	11.702469
1416203_at	11.76217367	11.90235265	11.96584589	11.88465949	12.1177972	12.10170283
1416204_at	8.013079285	8.049924378	7.407926646	7.863373722	7.811639918	8.331859405
1416205_at	9.981242032	9.673534388	10.17416453	9.561112409	9.998270875	10.40918352
1416206_at	8.859737737	8.690370285	8.948889338	8.802356232	8.682865068	8.987760539
